_id,session,run,meanScore,maxScore,alpha,gamma,exploreRate,batchSize,bufferSize
647d6993d7cd68e7e47b7857,5,199,18.08,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7858,5,200,18.05,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7859,5,201,17.82,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b785a,5,202,17.81,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b785b,5,203,17.8,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b785c,5,204,17.83,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b785d,5,205,17.76,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b785e,5,206,17.69,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b785f,5,207,17.68,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7860,5,208,17.68,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7861,5,209,17.59,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7862,5,210,17.55,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7863,5,211,17.59,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7864,5,212,17.56,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7865,5,213,17.58,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7866,5,214,17.56,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7867,5,215,17.59,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7868,5,216,17.25,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7869,5,217,17.23,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b786a,5,218,17.07,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b786b,5,219,17.23,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b786c,5,220,17.11,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b786d,5,221,17.07,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b786e,5,222,16.97,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b786f,5,223,16.95,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7870,5,224,16.93,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7871,5,225,16.96,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7872,5,226,16.98,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7873,5,227,17.07,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7874,5,228,17.02,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7875,5,229,16.98,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7876,5,230,17.37,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7877,5,231,17.65,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7878,5,232,17.6,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7879,5,233,17.47,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b787a,5,234,17.46,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b787b,5,235,17.44,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b787c,5,236,17.1,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b787d,5,237,17.25,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b787e,5,238,17.18,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b787f,5,239,17.11,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7880,5,240,17.16,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7881,5,241,17.15,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7882,5,242,16.96,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7883,5,243,16.86,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7884,5,244,17.17,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7885,5,245,17.2,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7886,5,246,17.09,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7887,5,247,17.28,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7888,5,248,17.2,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7889,5,249,17.14,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b788a,5,250,17.09,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b788b,5,251,17.1,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b788c,5,252,17.04,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b788d,5,253,17.25,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b788e,5,254,17.42,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b788f,5,255,17.42,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7890,5,256,17.41,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7891,5,257,17.4,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7892,5,258,17.38,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7893,5,259,17.46,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7894,5,260,17.46,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7895,5,261,17.39,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7896,5,262,17.49,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7897,5,263,17.58,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7898,5,264,17.72,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7899,5,265,17.7,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b789a,5,266,17.94,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b789b,5,267,18.08,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b789c,5,268,18.1,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b789d,5,269,18.06,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b789e,5,270,18.01,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b789f,5,271,18.02,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78a0,5,272,18.05,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78a1,5,273,17.95,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78a2,5,274,17.93,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78a3,5,275,17.91,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78a4,5,276,17.92,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78a5,5,277,17.91,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78a6,5,278,17.73,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78a7,5,279,17.72,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78a8,5,280,17.97,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78a9,5,281,17.86,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78aa,5,282,17.64,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78ab,5,283,17.69,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78ac,5,284,17.67,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78ad,5,285,17.75,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78ae,5,286,17.95,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78af,5,287,17.92,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78b0,5,288,17.87,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78b1,5,289,17.71,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78b2,5,290,17.71,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78b3,5,291,17.66,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78b4,5,292,17.83,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78b5,5,293,17.84,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78b6,5,294,17.84,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78b7,5,295,17.85,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78b8,5,296,17.81,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78b9,5,297,17.89,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78ba,5,298,17.8,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78bb,5,299,17.8,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78bc,5,300,18.01,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78bd,5,301,18.01,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78be,5,302,18.05,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78bf,5,303,17.97,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78c0,5,304,17.95,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78c1,5,305,18.12,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78c2,5,306,18.11,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78c3,5,307,18.05,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78c4,5,308,18.09,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78c5,5,309,18.11,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78c6,5,310,18.03,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78c7,5,311,17.98,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78c8,5,312,17.97,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78c9,5,313,17.95,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78ca,5,314,18.1,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78cb,5,315,18.11,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78cc,5,316,18.14,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78cd,5,317,18.42,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78ce,5,318,18.55,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78cf,5,319,18.49,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78d0,5,320,18.54,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78d1,5,321,18.57,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78d2,5,322,18.57,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78d3,5,323,18.59,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78d4,5,324,18.64,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78d5,5,325,18.73,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78d6,5,326,18.67,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78d7,5,327,18.7,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78d8,5,328,18.78,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78d9,5,329,18.71,57,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78da,5,330,18.26,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78db,5,331,18.01,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78dc,5,332,18.07,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78dd,5,333,18.07,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78de,5,334,18.18,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78df,5,335,18.11,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78e0,5,336,17.97,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78e1,5,337,17.77,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78e2,5,338,17.79,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78e3,5,339,17.78,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78e4,5,340,17.69,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78e5,5,341,17.69,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78e6,5,342,17.68,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78e7,5,343,17.68,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78e8,5,344,17.43,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78e9,5,345,17.5,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78ea,5,346,17.5,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78eb,5,347,17.26,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78ec,5,348,17.16,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78ed,5,349,17.17,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78ee,5,350,17.35,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78ef,5,351,17.41,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78f0,5,352,17.6,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78f1,5,353,17.59,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78f2,5,354,17.33,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78f3,5,355,17.36,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78f4,5,356,17.39,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78f5,5,357,17.37,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78f6,5,358,17.39,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78f7,5,359,17.34,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78f8,5,360,17.44,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78f9,5,361,17.49,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78fa,5,362,17.49,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78fb,5,363,17.47,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78fc,5,364,17.3,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78fd,5,365,17.29,49,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78fe,5,366,16.94,48,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b78ff,5,367,16.84,48,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7900,5,368,16.87,48,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7901,5,369,16.91,48,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7902,5,370,17.13,48,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7903,5,371,17.1,48,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7904,5,372,17.16,48,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7905,5,373,17.13,48,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7906,5,374,17.13,48,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7907,5,375,17.12,48,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7908,5,376,17.09,48,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7909,5,377,17.01,48,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b790a,5,378,17.16,48,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b790b,5,379,17.17,48,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b790c,5,380,16.86,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b790d,5,381,16.95,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b790e,5,382,16.88,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b790f,5,383,16.98,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7910,5,384,17.01,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7911,5,385,16.94,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7912,5,386,16.97,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7913,5,387,17.13,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7914,5,388,17.03,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7915,5,389,16.99,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7916,5,390,17.05,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7917,5,391,17.06,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7918,5,392,16.88,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7919,5,393,16.97,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b791a,5,394,17.02,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b791b,5,395,16.96,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b791c,5,396,16.96,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b791d,5,397,16.94,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b791e,5,398,17.01,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b791f,5,399,16.95,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7920,5,400,16.74,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7921,5,401,16.67,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7922,5,402,16.83,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7923,5,403,16.9,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7924,5,404,16.91,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7925,5,405,16.77,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7926,5,406,16.98,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7927,5,407,16.98,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7928,5,408,16.97,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7929,5,409,16.94,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b792a,5,410,16.91,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b792b,5,411,16.99,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b792c,5,412,16.97,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b792d,5,413,17.01,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b792e,5,414,16.92,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b792f,5,415,16.87,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7930,5,416,16.82,38,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7931,5,417,16.61,34,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7932,5,418,16.7,34,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7933,5,419,16.57,34,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7934,5,420,16.6,34,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7935,5,421,16.72,34,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7936,5,422,16.74,34,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7937,5,423,16.81,34,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7938,5,424,17.21,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7939,5,425,17.1,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b793a,5,426,17.14,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b793b,5,427,17.02,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b793c,5,428,16.91,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b793d,5,429,16.91,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b793e,5,430,17.06,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b793f,5,431,17.11,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7940,5,432,17.12,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7941,5,433,17.28,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7942,5,434,17.38,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7943,5,435,17.43,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7944,5,436,17.49,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7945,5,437,17.52,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7946,5,438,17.47,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7947,5,439,17.42,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7948,5,440,17.42,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7949,5,441,17.46,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b794a,5,442,17.42,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b794b,5,443,17.38,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b794c,5,444,17.36,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b794d,5,445,17.29,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b794e,5,446,17.38,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b794f,5,447,17.41,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7950,5,448,17.4,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7951,5,449,17.37,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7952,5,450,17.22,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7953,5,451,17.18,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7954,5,452,16.98,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7955,5,453,16.84,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7956,5,454,16.94,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7957,5,455,16.97,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7958,5,456,16.98,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7959,5,457,17.1,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b795a,5,458,17.1,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b795b,5,459,17.05,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b795c,5,460,16.92,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b795d,5,461,16.99,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b795e,5,462,16.9,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b795f,5,463,16.98,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7960,5,464,16.99,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7961,5,465,16.97,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7962,5,466,17.02,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7963,5,467,16.97,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7964,5,468,17.07,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7965,5,469,17.05,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7966,5,470,16.86,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7967,5,471,16.94,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7968,5,472,16.94,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7969,5,473,17.13,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b796a,5,474,17.17,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b796b,5,475,17.14,58,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b796c,5,476,17.72,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b796d,5,477,17.85,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b796e,5,478,17.98,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b796f,5,479,17.85,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7970,5,480,17.87,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7971,5,481,17.83,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7972,5,482,17.89,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7973,5,483,17.75,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7974,5,484,17.78,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7975,5,485,18.34,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7976,5,486,18.14,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7977,5,487,18.01,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7978,5,488,18.19,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7979,5,489,18.17,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b797a,5,490,18.16,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b797b,5,491,18.32,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b797c,5,492,18.26,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b797d,5,493,18.35,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b797e,5,494,18.31,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b797f,5,495,18.35,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7980,5,496,18.43,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7981,5,497,18.38,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7982,5,498,18.38,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7983,5,499,18.4,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7984,5,500,18.4,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7985,5,501,18.43,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7986,5,502,18.22,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7987,5,503,18.31,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7988,5,504,18.45,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7989,5,505,18.85,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b798a,5,506,18.64,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b798b,5,507,18.69,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b798c,5,508,18.76,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b798d,5,509,18.73,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b798e,5,510,18.68,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b798f,5,511,18.64,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7990,5,512,18.66,73,0.01,0.8,70.0,40,10000
647d6993d7cd68e7e47b7991,5,513,18.61,73,0.01,0.8,70.0,40,10000
